wbcode,year,dem,lgdp_pc
BTN,1995,0,6.4181809
BTN,1996,0,6.4594798
BTN,1997,0,6.4924984
BTN,1998,0,6.5266342
BTN,1999,0,6.5728898
BTN,2000,0,6.6254635
BTN,2001,0,6.6683507
BTN,2002,0,6.7294827
BTN,2003,0,6.7880688
BTN,2004,0,6.841773
BTN,2005,0,6.9037919
BTN,2006,0,6.9583182
BTN,2007,0,7.1119871
BTN,2008,1,7.1466198
BTN,2009,1,7.2005501
BTN,2010,1,7.2606359
BWA,1970,1,6.2876334
BWA,1971,1,6.4401917
BWA,1972,1,6.6025672
BWA,1973,1,6.7288713
BWA,1974,1,6.7505608
BWA,1975,1,6.772706
BWA,1976,1,6.8182187
BWA,1977,1,6.8789163
BWA,1978,1,6.9627657
BWA,1979,1,7.0297337
BWA,1980,1,7.0974579
BWA,1981,1,7.1425948
BWA,1982,1,7.2174373
BWA,1983,1,7.3025031
BWA,1984,1,7.3474116
BWA,1985,1,7.3803849
BWA,1986,1,7.4236207
BWA,1987,1,7.5016694
BWA,1988,1,7.646194
BWA,1989,1,7.7366934
BWA,1990,1,7.7708783
BWA,1991,1,7.8130264
BWA,1992,1,7.8127942
BWA,1993,1,7.8034649
BWA,1994,1,7.8113165
BWA,1995,1,7.827075
BWA,1996,1,7.85671
BWA,1997,1,7.9295607
BWA,1998,1,8.0066338
BWA,1999,1,8.03339
BWA,2000,1,8.0688543
BWA,2001,1,8.084609
BWA,2002,1,8.1527996
BWA,2003,1,8.1969604
BWA,2004,1,8.2402382
BWA,2005,1,8.2420349
BWA,2006,1,8.2753439
BWA,2007,1,8.3066025
BWA,2008,1,8.3205566
BWA,2009,1,8.2570715
BWA,2010,1,8.3153648
CAF,1970,0,5.7041011
CAF,1971,0,5.7030611
CAF,1972,0,5.6909208
CAF,1973,0,5.69765
CAF,1974,0,5.7472806
CAF,1975,0,5.7396402
CAF,1976,0,5.7810092
CAF,1977,0,5.8069806
CAF,1978,0,5.8077474
CAF,1979,0,5.7716522
CAF,1980,0,5.7148061
CAF,1981,0,5.6877131
CAF,1982,0,5.7506351
CAF,1983,0,5.6546078
CAF,1984,0,5.7340674
CAF,1985,0,5.7616167
CAF,1986,0,5.7771997
CAF,1987,0,5.7073965
CAF,1988,0,5.7055955
CAF,1989,0,5.7067771
CAF,1990,0,5.667006
CAF,1991,0,5.6288285
CAF,1992,0,5.5308366
CAF,1993,1,5.503623
CAF,1994,1,5.5219526
CAF,1995,1,5.5630074
CAF,1996,1,5.4940343
CAF,1997,1,5.5184736
CAF,1998,1,5.5380325
CAF,1999,1,5.5477357
CAF,2000,1,5.5454202
CAF,2001,1,5.5244503
CAF,2002,1,5.4955297
CAF,2003,0,5.3938727
CAF,2004,0,5.3816442
CAF,2005,0,5.3835912
CAF,2006,0,5.3993669
CAF,2007,0,5.4145622
CAF,2008,0,5.4135871
CAF,2009,0,5.4099994
CAF,2010,0,5.4223571
CAN,1970,1,9.4802494
CAN,1971,1,9.5080557
CAN,1972,1,9.5486927
CAN,1973,1,9.6037788
CAN,1974,1,9.6279335
CAN,1975,1,9.6340523
CAN,1976,1,9.6729345
CAN,1977,1,9.6952658
CAN,1978,1,9.7225075
CAN,1979,1,9.7484493
CAN,1980,1,9.7585716
CAN,1981,1,9.7820339
CAN,1982,1,9.7421761
CAN,1983,1,9.758256
CAN,1984,1,9.8041525
CAN,1985,1,9.8403368
CAN,1986,1,9.8501511
CAN,1987,1,9.8778954
CAN,1988,1,9.9127254
CAN,1989,1,9.9250507
CAN,1990,1,9.9136286
CAN,1991,1,9.8806601
CAN,1992,1,9.8776884
CAN,1993,1,9.8892546
CAN,1994,1,9.9247599
CAN,1995,1,9.9411669
CAN,1996,1,9.9476185
CAN,1997,1,9.979495
CAN,1998,1,10.010226
CAN,1999,1,10.054731
CAN,2000,1,10.09649
CAN,2001,1,10.104089
CAN,2002,1,10.122933
CAN,2003,1,10.131687
CAN,2004,1,10.152625
CAN,2005,1,10.172678
CAN,2006,1,10.189406
CAN,2007,1,10.199246
CAN,2008,1,10.19447
CAN,2009,1,10.154991
CAN,2010,1,10.175611
CHE,1970,1,
CHE,1971,1,
CHE,1972,1,
CHE,1973,1,
CHE,1974,1,
CHE,1975,1,
CHE,1976,1,
CHE,1977,1,
CHE,1978,1,
CHE,1979,1,
CHE,1980,1,10.245713
CHE,1981,1,10.257105
CHE,1982,1,10.23945
CHE,1983,1,10.241366
CHE,1984,1,10.26657
CHE,1985,1,10.298233
CHE,1986,1,10.309545
CHE,1987,1,10.318221
CHE,1988,1,10.343468
CHE,1989,1,10.378908
CHE,1990,1,10.408088
CHE,1991,1,10.388997
CHE,1992,1,10.380505
CHE,1993,1,10.369247
CHE,1994,1,10.37177
CHE,1995,1,10.366037
CHE,1996,1,10.368269
CHE,1997,1,10.384797
CHE,1998,1,10.40684
CHE,1999,1,10.415882
CHE,2000,1,10.447107
CHE,2001,1,10.451912
CHE,2002,1,10.449729
CHE,2003,1,10.441186
CHE,2004,1,10.459679
CHE,2005,1,10.479265
CHE,2006,1,10.504646
CHE,2007,1,10.530268
CHE,2008,1,10.540932
CHE,2009,1,10.512001
CHE,2010,1,10.528766
CHL,1970,1,7.7529368
CHL,1971,1,7.8226061
CHL,1972,1,7.7977414
CHL,1973,0,7.7306323
CHL,1974,0,7.7392769
CHL,1975,0,7.6032586
CHL,1976,0,7.6219926
CHL,1977,0,7.691124
CHL,1978,0,7.7490559
CHL,1979,0,7.8181372
CHL,1980,0,7.8819289
CHL,1981,0,7.9127893
CHL,1982,0,7.7880564
CHL,1983,0,7.7335782
CHL,1984,0,7.794651
CHL,1985,0,7.8482332
CHL,1986,0,7.8855534
CHL,1987,0,7.9327946
CHL,1988,0,7.9869742
CHL,1989,0,8.0708427
CHL,1990,1,8.0902672
CHL,1991,1,8.1490078
CHL,1992,1,8.2466393
CHL,1993,1,8.2960949
CHL,1994,1,8.3340702
CHL,1995,1,8.4183607
CHL,1996,1,8.4756641
CHL,1997,1,8.5261612
CHL,1998,1,8.5451069
CHL,1999,1,8.5250435
CHL,2000,1,8.5568209
CHL,2001,1,8.5796947
CHL,2002,1,8.5912342
CHL,2003,1,8.6198492
CHL,2004,1,8.6689463
CHL,2005,1,8.7137346
CHL,2006,1,8.749629
CHL,2007,1,8.7858305
CHL,2008,1,8.8132477
CHL,2009,1,8.7879801
CHL,2010,1,8.8306055
CHN,1970,0,4.7817574
CHN,1971,0,4.833724
CHN,1972,0,4.8555694
CHN,1973,0,4.9163895
CHN,1974,0,4.9241424
CHN,1975,0,4.9927983
CHN,1976,0,4.9621181
CHN,1977,0,5.0210266
CHN,1978,0,5.1175342
CHN,1979,0,5.1768417
CHN,1980,0,5.2381992
CHN,1981,0,5.2732296
CHN,1982,0,5.344903
CHN,1983,0,5.4331741
CHN,1984,0,5.5597143
CHN,1985,0,5.671608
CHN,1986,0,5.7385602
CHN,1987,0,5.8312211
CHN,1988,0,5.9214759
CHN,1989,0,5.9451323
CHN,1990,0,5.9661708
CHN,1991,0,6.0432673
CHN,1992,0,6.1652517
CHN,1993,0,6.2855988
CHN,1994,0,6.3981323
CHN,1995,0,6.4911332
CHN,1996,0,6.5792155
CHN,1997,0,6.6609659
CHN,1998,0,6.7289476
CHN,1999,0,6.7951241
CHN,2000,0,6.8687577
CHN,2001,0,6.9422178
CHN,2002,0,7.023077
CHN,2003,0,7.1121898
CHN,2004,0,7.20225
CHN,2005,0,7.3031883
CHN,2006,0,7.4162817
CHN,2007,0,7.5426393
CHN,2008,0,7.6279235
CHN,2009,0,7.7095022
CHN,2010,0,7.801785
CIV,1970,0,6.7281604
CIV,1971,0,6.7685733
CIV,1972,0,6.7624307
CIV,1973,0,6.7743988
CIV,1974,0,6.7725859
CIV,1975,0,6.8090167
CIV,1976,0,6.8888106
CIV,1977,0,6.9188828
CIV,1978,0,6.9830804
CIV,1979,0,6.968616
CIV,1980,0,6.8156805
CIV,1981,0,6.809586
CIV,1982,0,6.7725892
CIV,1983,0,6.6953473
CIV,1984,0,6.632113
CIV,1985,0,6.6419063
CIV,1986,0,6.6359072
CIV,1987,0,6.5961504
CIV,1988,0,6.5728412
CIV,1989,0,6.5687623
CIV,1990,0,6.5259471
CIV,1991,0,6.4885149
CIV,1992,0,6.4498715
CIV,1993,0,6.4133482
CIV,1994,0,6.3884182
CIV,1995,0,6.4257751
CIV,1996,0,6.4687033
CIV,1997,0,6.494216
CIV,1998,0,6.5116711
CIV,1999,0,6.4992275
CIV,2000,1,6.433917
CIV,2001,1,6.4103184
CIV,2002,0,6.3728461
CIV,2003,0,6.3345957
CIV,2004,0,6.3305116
CIV,2005,0,6.3219695
CIV,2006,0,6.308672
CIV,2007,0,6.3062978
CIV,2008,0,6.3105392
CIV,2009,0,6.3289442
CIV,2010,0,6.340425
CMR,1970,0,6.2886877
CMR,1971,0,6.2878051
CMR,1972,0,6.280283
CMR,1973,0,6.2994852
CMR,1974,0,6.3691483
CMR,1975,0,6.4439335
CMR,1976,0,6.35603
CMR,1977,0,6.4539046
CMR,1978,0,6.6227932
CMR,1979,0,6.6527519
CMR,1980,0,6.6058602
CMR,1981,0,6.7344589
CMR,1982,0,6.7794309
CMR,1983,0,6.8195567
CMR,1984,0,6.866075
CMR,1985,0,6.9184508
CMR,1986,0,6.9524455
CMR,1987,0,6.9000225
CMR,1988,0,6.7887015
CMR,1989,0,6.7414694
CMR,1990,0,6.65065
CMR,1991,0,6.582437
CMR,1992,0,6.5226388
CMR,1993,0,6.4629283
CMR,1994,0,6.4116082
CMR,1995,0,6.4192705
CMR,1996,0,6.4428391
CMR,1997,0,6.4685197
CMR,1998,0,6.4945893
CMR,1999,0,6.5152297
CMR,2000,0,6.534584
CMR,2001,0,6.553412
CMR,2002,0,6.5681171
CMR,2003,0,6.5837507
CMR,2004,0,6.596951
CMR,2005,0,6.5972462
CMR,2006,0,6.602469
CMR,2007,0,6.6112881
CMR,2008,0,6.6151519
CMR,2009,0,6.6110411
CMR,2010,0,6.61939
COG,1970,0,6.5534868
COG,1971,0,6.599267
COG,1972,0,6.653904
COG,1973,0,6.7057838
COG,1974,0,6.7552118
COG,1975,0,6.8039088
COG,1976,0,6.7879095
COG,1977,0,6.6696048
COG,1978,0,6.7073207
COG,1979,0,6.7775059
COG,1980,0,6.916986
COG,1981,0,7.0533867
COG,1982,0,7.2399459
COG,1983,0,7.2720861
COG,1984,0,7.3152957
COG,1985,0,7.2796407
COG,1986,0,7.1765189
COG,1987,0,7.1472826
COG,1988,0,7.1345258
COG,1989,0,7.1307492
COG,1990,0,7.1120396
COG,1991,0,7.1043329
COG,1992,1,7.0994925
COG,1993,1,7.0597582
COG,1994,1,6.9742293
COG,1995,1,6.9851522
COG,1996,1,6.9968128
COG,1997,0,6.9611864
COG,1998,0,6.96872
COG,1999,0,6.9143705
COG,2000,0,6.9604087
COG,2001,0,6.9619818
COG,2002,0,6.9725471
COG,2003,0,6.9475584
COG,2004,0,6.9506454
COG,2005,0,6.9961681
COG,2006,0,7.0162807
COG,2007,0,6.963131
COG,2008,0,6.982203
COG,2009,0,7.02072
COG,2010,0,7.0724397
COL,1970,1,7.3943548
COL,1971,1,7.4258084
COL,1972,1,7.4738955
COL,1973,1,7.5136809
COL,1974,1,7.5447493
COL,1975,1,7.542788
COL,1976,1,7.5661812
COL,1977,1,7.5836864
COL,1978,1,7.6423621
COL,1979,1,7.672863
COL,1980,1,7.691762
COL,1981,1,7.6907845
COL,1982,1,7.6775727
COL,1983,1,7.6712112
COL,1984,1,7.6825361
COL,1985,1,7.6915627
COL,1986,1,7.7263169
COL,1987,1,7.7569218
COL,1988,1,7.7752881
COL,1989,1,7.7877851
COL,1990,1,7.8256812
COL,1991,1,7.8271718
COL,1992,1,7.8555641
COL,1993,1,7.8584609
COL,1994,1,7.894803
COL,1995,1,7.9251809
COL,1996,1,7.925828
COL,1997,1,7.939868
COL,1998,1,7.9259953
COL,1999,1,7.8637834
COL,2000,1,7.8881679
COL,2001,1,7.887557
COL,2002,1,7.8953581
COL,2003,1,7.9170966
COL,2004,1,7.9524388
COL,2005,1,7.9818225
COL,2006,1,8.0318146
COL,2007,1,8.0836782
COL,2008,1,8.103672
COL,2009,1,8.1052494
COL,2010,1,8.1297712
COM,1970,1,
COM,1971,1,
COM,1972,1,
COM,1973,1,
COM,1974,1,
COM,1975,1,
COM,1976,0,
COM,1977,0,
COM,1978,0,
COM,1979,0,
COM,1980,0,6.5361009
COM,1981,0,6.5397949
COM,1982,0,6.5680285
COM,1983,0,6.5827842
COM,1984,0,6.592978
COM,1985,0,6.5882092
COM,1986,0,6.5779853
COM,1987,0,6.5680566
COM,1988,0,6.5703955
COM,1989,0,6.5151787
COM,1990,1,6.5427098
COM,1991,1,6.4679351
COM,1992,1,6.5309339
COM,1993,1,6.541853
COM,1994,1,6.4688354
COM,1995,0,6.4851894
COM,1996,1,6.4525476
COM,1997,1,6.4720654
COM,1998,1,6.464437
COM,1999,0,6.4627328
COM,2000,0,6.455698
COM,2001,0,6.4660378
COM,2002,1,6.4840713
COM,2003,1,6.4858756
COM,2004,1,6.4610405
COM,2005,1,6.4804225
COM,2006,1,6.4687734
COM,2007,1,6.4502082
COM,2008,1,6.4370766
COM,2009,1,6.432898
COM,2010,1,6.4319963
CPV,1970,1,
CPV,1971,1,
CPV,1972,1,
CPV,1973,1,
CPV,1974,1,
CPV,1975,0,
CPV,1976,0,
CPV,1977,0,
CPV,1978,0,
CPV,1979,0,
CPV,1980,0,
CPV,1981,0,6.5102978
CPV,1982,0,6.5470905
CPV,1983,0,6.6302476
CPV,1984,0,6.7100945
CPV,1985,0,6.7701101
CPV,1986,0,6.7810163
CPV,1987,0,6.7953982
CPV,1988,0,6.8434405
CPV,1989,0,6.8883305
CPV,1990,0,6.8833704
CPV,1991,1,6.8668876
CPV,1992,1,6.8680682
CPV,1993,1,6.9057469
CPV,1994,1,6.9436731
CPV,1995,1,6.9889388
CPV,1996,1,7.005775
CPV,1997,1,7.0375037
CPV,1998,1,7.088922
CPV,1999,1,7.1514893
CPV,2000,1,7.2866964
CPV,2001,1,7.3318114
CPV,2002,1,7.3682308
CPV,2003,1,7.3982878
CPV,2004,1,7.4238157
CPV,2005,1,7.4699926
CPV,2006,1,7.5519032
CPV,2007,1,7.6195297
CPV,2008,1,7.6643991
CPV,2009,1,7.685185
CPV,2010,1,7.7252746
CRI,1970,1,7.8216634
CRI,1971,1,7.8562722
CRI,1972,1,7.9048567
CRI,1973,1,7.9498
CRI,1974,1,7.9748726
CRI,1975,1,7.9670057
CRI,1976,1,7.9922128
CRI,1977,1,8.049222
CRI,1978,1,8.082077
CRI,1979,1,8.1029177
CRI,1980,1,8.0837383
CRI,1981,1,8.0306025
CRI,1982,1,7.9256043
CRI,1983,1,7.9252601
CRI,1984,1,7.9574814
CRI,1985,1,7.9404273
CRI,1986,1,7.9678159
CRI,1987,1,8.0060329
CRI,1988,1,8.0160828
CRI,1989,1,8.0392504
CRI,1990,1,8.0526609
CRI,1991,1,8.0528326
CRI,1992,1,8.1164055
CRI,1993,1,8.1646519
CRI,1994,1,8.1877079
CRI,1995,1,8.2027292
CRI,1996,1,8.1882477
CRI,1997,1,8.2189846
CRI,1998,1,8.27596
CRI,1999,1,8.3313761
CRI,2000,1,8.325819
CRI,2001,1,8.3166132
CRI,2002,1,8.3253508
CRI,2003,1,8.3677845
CRI,2004,1,8.3903093
CRI,2005,1,8.4289265
CRI,2006,1,8.4965954
CRI,2007,1,8.5570412
CRI,2008,1,8.5683718
CRI,2009,1,8.5399866
CRI,2010,1,8.5659456
CUB,1970,0,7.4826732
CUB,1971,0,7.5588307
CUB,1972,0,7.5998106
CUB,1973,0,7.6274657
CUB,1974,0,7.6312022
CUB,1975,0,7.7157402
CUB,1976,0,7.7626619
CUB,1977,0,7.8402915
CUB,1978,0,7.8983107
CUB,1979,0,7.9032536
CUB,1980,0,7.8476119
CUB,1981,0,8.0204287
CUB,1982,0,8.0989113
CUB,1983,0,8.1446686
CUB,1984,0,8.2140932
CUB,1985,0,8.2231483
CUB,1986,0,8.2147303
CUB,1987,0,8.1811895
CUB,1988,0,8.2084618
CUB,1989,0,8.206192
CUB,1990,0,8.1672535
CUB,1991,0,8.048583
CUB,1992,0,7.9199095
CUB,1993,0,7.7532554
CUB,1994,0,7.7549124
CUB,1995,0,7.7738166
CUB,1996,0,7.846324
CUB,1997,0,7.8709383
CUB,1998,0,7.8696795
CUB,1999,0,7.9268832
CUB,2000,0,7.9813809
CUB,2001,0,8.0103302
CUB,2002,0,8.0220509
CUB,2003,0,8.056798
CUB,2004,0,8.1105499
CUB,2005,0,8.2145739
CUB,2006,0,8.3283033
CUB,2007,0,8.3984003
CUB,2008,0,8.4389744
CUB,2009,0,8.4539032
CUB,2010,0,8.4752207
CYP,1970,0,
CYP,1971,0,
CYP,1972,0,
CYP,1973,0,
CYP,1974,1,
CYP,1975,1,8.5217228
CYP,1976,1,8.7162209
CYP,1977,1,8.8697987
CYP,1978,1,8.9426899
CYP,1979,1,9.0296183
CYP,1980,1,9.0729465
CYP,1981,1,9.0718737
CYP,1982,1,9.1075964
CYP,1983,1,9.1426973
CYP,1984,1,9.2047501
CYP,1985,1,9.2348118
CYP,1986,1,9.2570524
CYP,1987,1,9.3151693
CYP,1988,1,9.390995
CYP,1989,1,9.4585657
CYP,1990,1,9.5151606
CYP,1991,1,9.4992027
CYP,1992,1,9.566144
CYP,1993,1,9.5533018
CYP,1994,1,9.5943413
CYP,1995,1,9.6394987
CYP,1996,1,9.6420822
CYP,1997,1,9.6509008
CYP,1998,1,9.6874304
CYP,1999,1,9.7233324
CYP,2000,1,9.7620277
CYP,2001,1,9.7907991
CYP,2002,1,9.7993279
CYP,2003,1,9.8013039
CYP,2004,1,9.8189669
CYP,2005,1,9.8319349
CYP,2006,1,9.8495436
CYP,2007,1,9.8805714
CYP,2008,1,9.8997555
CYP,2009,1,9.8690319
CYP,2010,1,9.869401
CZE,1970,0,
CZE,1971,0,
CZE,1972,0,
CZE,1973,0,
CZE,1974,0,
CZE,1975,0,
CZE,1976,0,
CZE,1977,0,
CZE,1978,0,
CZE,1979,0,
CZE,1980,0,
CZE,1981,0,
CZE,1982,0,
CZE,1983,0,
CZE,1984,0,
CZE,1985,0,
CZE,1986,0,
CZE,1987,0,
CZE,1988,0,
CZE,1989,0,
CZE,1990,0,8.5919285
CZE,1991,0,8.4682255
CZE,1992,0,8.4627895
CZE,1993,1,8.4631453
CZE,1994,1,8.4848232
CZE,1995,1,8.5423031
CZE,1996,1,8.5832043
CZE,1997,1,8.5772877
CZE,1998,1,8.5710897
CZE,1999,1,8.5858183
CZE,2000,1,8.6213913
CZE,2001,1,8.6444674
CZE,2002,1,8.663496
CZE,2003,1,8.6974268
CZE,2004,1,8.7398272
CZE,2005,1,8.7995968
CZE,2006,1,8.86133
CZE,2007,1,8.9167824
CZE,2008,1,8.9371643
CZE,2009,1,8.8909273
CZE,2010,1,8.9103737
DEU,1970,1,9.3772106
DEU,1971,1,9.4098635
DEU,1972,1,9.4537773
DEU,1973,1,9.5022583
DEU,1974,1,9.5129356
DEU,1975,1,9.5060511
DEU,1976,1,9.55618
DEU,1977,1,9.5909319
DEU,1978,1,9.6224012
DEU,1979,1,9.6649008
DEU,1980,1,9.6807261
DEU,1981,1,9.6863823
DEU,1982,1,9.6828032
DEU,1983,1,9.698782
DEU,1984,1,9.7269974
DEU,1985,1,9.7503881
DEU,1986,1,9.7685566
DEU,1987,1,9.7780523
DEU,1988,1,9.8100462
DEU,1989,1,9.8438826
DEU,1990,1,9.890728
DEU,1991,1,9.9361639
DEU,1992,1,9.950736
DEU,1993,1,9.9363174
DEU,1994,1,9.9564066
DEU,1995,1,9.9687271
DEU,1996,1,9.9755564
DEU,1997,1,9.9917336
DEU,1998,1,10.009135
DEU,1999,1,10.026629
DEU,2000,1,10.055704
DEU,2001,1,10.071552
DEU,2002,1,10.072471
DEU,2003,1,10.069528
DEU,2004,1,10.081891
DEU,2005,1,10.089534
DEU,2006,1,10.125571
DEU,2007,1,10.157444
DEU,2008,1,10.167923
DEU,2009,1,10.114998
DEU,2010,1,10.150942
DJI,1970,1,
DJI,1971,1,
DJI,1972,1,
DJI,1973,1,
DJI,1974,1,
DJI,1975,1,
DJI,1976,1,
DJI,1977,0,
DJI,1978,0,
DJI,1979,0,
DJI,1980,0,
DJI,1981,0,
DJI,1982,0,
DJI,1983,0,
DJI,1984,0,
DJI,1985,0,
DJI,1986,0,
DJI,1987,0,
DJI,1988,0,
DJI,1989,0,
DJI,1990,0,7.1911583
DJI,1991,0,7.1325388
DJI,1992,0,7.1190972
DJI,1993,0,7.0369415
DJI,1994,0,7.0107956
DJI,1995,0,6.9538326
DJI,1996,0,6.8702393
DJI,1997,0,6.817904
DJI,1998,0,6.7731886
DJI,1999,1,6.7511721
DJI,2000,1,6.7157016
DJI,2001,1,6.708034
DJI,2002,1,6.7090378
DJI,2003,1,6.7177162
DJI,2004,1,6.7329807
DJI,2005,1,6.7414088
DJI,2006,1,6.7654672
DJI,2007,1,6.7921028
DJI,2008,1,6.8253231
DJI,2009,1,6.8512683
DJI,2010,0,
DMA,1970,1,
DMA,1971,1,
DMA,1972,1,
DMA,1973,1,
DMA,1974,1,
DMA,1975,1,
DMA,1976,1,
DMA,1977,1,8.1414843
DMA,1978,1,8.2440901
DMA,1979,1,8.0316191
DMA,1980,1,8.1563902
DMA,1981,1,8.2717457
DMA,1982,1,8.3135204
DMA,1983,1,8.3413591
DMA,1984,1,8.3954687
DMA,1985,1,8.4094992
DMA,1986,1,8.4813366
DMA,1987,1,8.5572948
DMA,1988,1,8.6428947
DMA,1989,1,8.6439333
DMA,1990,1,8.6986475
DMA,1991,1,8.7028999
DMA,1992,1,8.7214184
DMA,1993,1,8.7363272
DMA,1994,1,8.748642
DMA,1995,1,8.7660646
DMA,1996,1,8.7916594
DMA,1997,1,8.8058157
DMA,1998,1,8.8540001
DMA,1999,1,8.8612251
DMA,2000,1,8.8400526
DMA,2001,1,8.8378496
DMA,2002,1,8.8204699
DMA,2003,1,8.8952656
DMA,2004,1,8.9300032
DMA,2005,1,8.9278421
DMA,2006,1,8.9765625
DMA,2007,1,9.0335026
DMA,2008,1,9.1005707
DMA,2009,1,9.0991449
DMA,2010,1,9.098959
DNK,1970,1,9.9124813
DNK,1971,1,9.9388323
DNK,1972,1,9.9765196
DNK,1973,1,10.010218
DNK,1974,1,9.9988298
DNK,1975,1,9.9833565
DNK,1976,1,10.039332
DNK,1977,1,10.055764
DNK,1978,1,10.0751
DNK,1979,1,10.110697
DNK,1980,1,10.102674
DNK,1981,1,10.093839
DNK,1982,1,10.130378
DNK,1983,1,10.156624
DNK,1984,1,10.197508
DNK,1985,1,10.237036
DNK,1986,1,10.28428
DNK,1987,1,10.286114
DNK,1988,1,10.283625
DNK,1989,1,10.28828
DNK,1990,1,10.303167
DNK,1991,1,10.312761
DNK,1992,1,10.329009
DNK,1993,1,10.324808
DNK,1994,1,10.375296
DNK,1995,1,10.402205
DNK,1996,1,10.426447
DNK,1997,1,10.454235
DNK,1998,1,10.471928
DNK,1999,1,10.493541
DNK,2000,1,10.524565
DNK,2001,1,10.528579
DNK,2002,1,10.530226
DNK,2003,1,10.531065
DNK,2004,1,10.550788
DNK,2005,1,10.571973
DNK,2006,1,10.601961
DNK,2007,1,10.614286
DNK,2008,1,10.603045
DNK,2009,1,10.539577
DNK,2010,1,10.549225
DOM,1970,0,7.1459217
DOM,1971,0,7.2217526
DOM,1972,0,7.2940364
DOM,1973,0,7.3894563
DOM,1974,0,7.4225631
DOM,1975,0,7.4486656
DOM,1976,0,7.4898834
DOM,1977,0,7.5151787
DOM,1978,1,7.513526
DOM,1979,1,7.5353947
DOM,1980,1,7.5899353
DOM,1981,1,7.6096454
DOM,1982,1,7.6046033
DOM,1983,1,7.6282864
DOM,1984,1,7.6195407
DOM,1985,1,7.5772719
DOM,1986,1,7.5902371
DOM,1987,1,7.6653748
DOM,1988,1,7.6658874
DOM,1989,1,7.6885643
DOM,1990,1,7.6125259
DOM,1991,1,7.6015568
DOM,1992,1,7.6816053
DOM,1993,1,7.7318563
DOM,1994,1,7.735549
DOM,1995,1,7.7703395
DOM,1996,1,7.8223381
DOM,1997,1,7.8827643
DOM,1998,1,7.9342575
DOM,1999,1,7.9832969
DOM,2000,1,8.0226688
DOM,2001,1,8.0264111
DOM,2002,1,8.0687408
DOM,2003,1,8.0524759
DOM,2004,1,8.0519485
DOM,2005,1,8.1271114
DOM,2006,1,8.2153425
DOM,2007,1,8.2836533
DOM,2008,1,8.32199
DOM,2009,1,8.3432446
DOM,2010,1,8.4054308
DZA,1970,0,7.4762273
DZA,1971,0,7.3061452
DZA,1972,0,7.5003805
DZA,1973,0,7.4913402
DZA,1974,0,7.5187783
DZA,1975,0,7.5247703
DZA,1976,0,7.5636377
DZA,1977,0,7.5747323
DZA,1978,0,7.624217
DZA,1979,0,7.6591454
DZA,1980,0,7.6312904
DZA,1981,0,7.6222019
DZA,1982,0,7.6471796
DZA,1983,0,7.6643243
DZA,1984,0,7.6850162
DZA,1985,0,7.6891694
DZA,1986,0,7.6627746
DZA,1987,0,7.6267505
DZA,1988,0,7.5887375
DZA,1989,0,7.6044617
DZA,1990,0,7.5854506
DZA,1991,0,7.5498438
DZA,1992,0,7.5442781
DZA,1993,0,7.4999771
DZA,1994,0,7.4684649
DZA,1995,0,7.4840512
DZA,1996,0,7.5078511
DZA,1997,0,7.5029545
DZA,1998,0,7.5370779
DZA,1999,0,7.5527472
DZA,2000,0,7.5582113
DZA,2001,0,7.5676818
DZA,2002,0,7.5971022
DZA,2003,0,7.6473398
DZA,2004,0,7.6820121
DZA,2005,0,7.7165351
DZA,2006,0,7.7175946
DZA,2007,0,7.7293324
DZA,2008,0,7.7363887
DZA,2009,0,7.7448764
DZA,2010,0,7.7636776
ECU,1970,0,6.9228745
ECU,1971,0,6.9522786
ECU,1972,0,6.9649568
ECU,1973,0,7.0833254
ECU,1974,0,7.1328835
ECU,1975,0,7.1828036
ECU,1976,0,7.2269278
ECU,1977,0,7.2209234
ECU,1978,0,7.2584839
ECU,1979,1,7.2816424
ECU,1980,1,7.2981672
ECU,1981,1,7.302731
ECU,1982,1,7.2692842
ECU,1983,1,7.2167482
ECU,1984,1,7.2284026
ECU,1985,1,7.232101
ECU,1986,1,7.2460608
ECU,1987,1,7.1994257
ECU,1988,1,7.2557726
ECU,1989,1,7.2424374
ECU,1990,1,7.2466726
ECU,1991,1,7.2764692
ECU,1992,1,7.2713394
ECU,1993,1,7.2549696
ECU,1994,1,7.2826061
ECU,1995,1,7.2827396
ECU,1996,1,7.2912107
ECU,1997,1,7.3166046
ECU,1998,1,7.3235102
ECU,1999,1,7.2440429
ECU,2000,1,7.2564268
ECU,2001,1,7.2906823
ECU,2002,1,7.322083
ECU,2003,1,7.3356438
ECU,2004,1,7.4020562
ECU,2005,1,7.4407325
ECU,2006,1,7.4697928
ECU,2007,1,7.473546
ECU,2008,1,7.5278096
ECU,2009,1,7.5162764
ECU,2010,1,7.536623
EGY,1970,0,6.4250984
EGY,1971,0,6.4285932
EGY,1972,0,6.418951
EGY,1973,0,6.3970275
EGY,1974,0,6.3936329
EGY,1975,0,6.4524589
EGY,1976,0,6.5633597
EGY,1977,0,6.6596236
EGY,1978,0,6.692318
EGY,1979,0,6.728354
EGY,1980,0,6.8019733
EGY,1981,0,6.8119955
EGY,1982,0,6.8806262
EGY,1983,0,6.9272451
EGY,1984,0,6.9627185
EGY,1985,0,7.0041175
EGY,1986,0,7.0047445
EGY,1987,0,7.0052552
EGY,1988,0,7.0334463
EGY,1989,0,7.0591941
EGY,1990,0,7.0923738
